,index,Tags,text,top9_topic_scibert,top9_topic,top9_topic_scibert_str,top9_descricao,top9_tags_descricao,mean_similarity_top9_descricao,top10_topic_scibert,top10_topic,top10_topic_scibert_str,top10_descricao,top10_tags_descricao,mean_similarity_top10_descricao
10,1f4dc0488f0554c6.json,[],"['NGS Pipeline for Paired End Reads (R1 and R2)', 'R1', 'Input dataset', 'R2', 'Input dataset', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trimmomatic', 'fastq_out_r1_paired', 'fastq_out_r2_paired', 'fastq_out_r1_unpaired', 'fastq_out_r2_unpaired', 'trimmomatic', 'MultiQC', 'stats', 'html_report', 'multiqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'MultiQC', 'stats', 'html_report', 'multiqc', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'IdxStats', 'output', 'samtools_idxstats', 'BamLeftAlign', 'output_bam', 'freebayes', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'FreeBayes', 'output_vcf', 'freebayes', 'input1', 'VCFfilter:', 'out_file1', 'vcffilter', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool VCFfilter:', 'R1', 'R2']","['idxstats', '', '', '', '', '', '', '', '', '']",-1,idxstats         ,"[448, 466, 426, 670, 109, 268, 571, 410, 905]","[[], [], [], [], [], [], [], [], []]",0.8503949,"['bwa', 'with', 'samtools_idxstats', 'mem', 'map', 'vcffilter', '', '', '', '']",-1,bwa with samtools_idxstats mem map vcffilter    ,"[571, 268, 860, 669, 426, 448, 240, 969, 391, 103]","[[], [], [], [], [], [], [], [], [], []]",0.89221144
11,c156e67ad1ae4a97.json,['CUTnRUN'],"['Lucille Delisle', 'CUTandRUN (release v0.2)', 'PE fastq input', 'Input dataset collection', 'adapter_forward', 'Input parameter', 'adapter_reverse', 'Input parameter', 'reference_genome', 'Input parameter', 'effective_genome_size', 'Input parameter', 'Cutadapt', 'out_pairs', 'report', 'cutadapt', 'Bowtie2', 'output', 'mapping_stats', 'bowtie2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'bedtools BAM to BED', 'output', 'bedtools', 'MACS2 callpeak', 'output_tabular', 'output_narrowpeaks', 'output_summits', 'output_treat_pileup', 'output_control_lambda', 'output_extra_files', 'macs2', 'Search in textfiles', 'output', 'text_processing', 'Wig/BedGraph-to-bigWig', 'out_file1', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'CUTnRUN', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'PE fastq input', 'adapter_forward', 'adapter_reverse', 'reference_genome', 'effective_genome_size', 'Cutadapt (remove adapter + bad quality bases)', 'Bowtie2 map on reference', 'Mapping stats', 'filter MAPQ30 concordant pairs', 'remove PCR duplicates', 'BAM filtered rmDup', 'MarkDuplicates metrics', 'convert BAM to BED to improve peak calling', 'Call Peaks with MACS2', 'MACS2 peaks xls', 'MACS2 summits', 'MACS2 narrowPeak', 'summary of MACS2', 'MACS2 report', 'Bigwig from MACS2', 'Coverage from MACS2 (bigwig)', 'MultiQC', 'MultiQC on input dataset(s): Stats', 'MultiQC webpage']","['pcr', 'pairs', 'output_narrowpeaks', 'out_pairs', 'metrics_file', 'mapq30', 'duplicates', 'concordant', 'remove', 'report']",-1,pcr pairs output_narrowpeaks out_pairs metrics_file mapq30 duplicates concordant remove report,"[821, 1008, 914, 777, 508, 593, 781, 926, 759]","[['ChIP'], [], ['ATACseq'], ['ChIP'], [], ['ATACseq'], [], [], []]",0.8905066,"['bed_file', '', '', '', '', '', '', '', '', '']",-1,bed_file         ,"[788, 868, 401, 793, 467, 181, 535, 103, 223, 618]","[[], [], [], ['illumina'], [], [], [], [], [], ['Hi-C']]",0.89105237
12,6c49d9c25ba4ddf5.json,[],"['RNAseq  D.A', 'Input dataset', 'reference genome', 'Input dataset', 'reference annotation', 'Input dataset', 'input', 'Filter by quality', 'output', 'fastq_quality_filter', 'readtype', 'Trimmomatic', 'fastq_out', 'trimmomatic', 'library', 'reference_genome', 'HISAT2', 'output_alignments', 'hisat2', 'contaminants', 'input_file', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'input1', 'Flagstat', 'output1', 'samtools_flagstat', 'input', 'reference_annotation', 'Cufflinks', 'genes_expression', 'transcripts_expression', 'assembled_isoforms', 'total_map_mass', 'skipped', 'cufflinks', 'runtime parameter for tool Filter by quality', 'runtime parameter for tool Trimmomatic', 'runtime parameter for tool HISAT2', 'runtime parameter for tool HISAT2', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool Flagstat', 'runtime parameter for tool Cufflinks', 'runtime parameter for tool Cufflinks', 'reference genome', 'reference annotation']","['total_map_mass', 'contaminants', 'trimmomatic', '', '', '', '', '', '', '']",-1,total_map_mass contaminants trimmomatic       ,"[976, 1008, 952, 982, 1002, 557, 710, 633, 800]","[[], [], [], ['Easy'], [], [], [], [], []]",0.84137034,"['contaminants', 'transcripts_expression', 'skipped', 'readtype', 'output1', 'output', 'by', 'quality', 'flagstat', 'filter']",-1,contaminants transcripts_expression skipped readtype output1 output by quality flagstat filter,"[747, 389, 32, 348, 951, 517, 777, 666, 653, 939]","[[], [], [], ['ChIP'], [], [], ['ChIP'], ['ChIP'], [], ['rnaseq', 'tophat2', 'fastq', 'protein_interaction', 'miRNA_target_prediction', 'network_construction', 'de_genes', 'splice_variants']]",0.8905371
13,0f43fdfe1824e9d7.json,[],"['Sequence analysis workflow (its output is the MetaPhylAn input) (imported from uploaded file)', 'Pasted Entry of SRA numbers', 'Input dataset', 'input', 'Download and Extract Reads in FASTA/Q', 'list_paired', 'output_collection', 'sra_tools', 'HISAT2', 'output_alignments', 'hisat2', 'bed_file', 'Filter SAM or BAM, output SAM or BAM', 'output1', 'samtool_filter2', 'Samtools fastx', 'output', 'samtools_fastx', 'Samtools view', 'outputcnt', 'samtools_view', 'Downsample SAM/BAM', 'outFile', 'picard', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Filter by quality', 'output', 'fastq_quality_filter', 'Samtools fastx', 'output', 'samtools_fastx', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Samtools fastx', 'output', 'samtools_fastx', 'Filter by quality', 'output', 'fastq_quality_filter', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'adapters', 'contaminants', 'limits', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Samtools fastx', 'output', 'samtools_fastx', 'runtime parameter for tool Download and Extract Reads in FASTA/Q', 'runtime parameter for tool Filter SAM or BAM, output SAM or BAM', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'runtime parameter for tool FastQC', 'Pasted Entry of SRA numbers', 'HISAT2 splice aware aligner, on human genome (b37): hg19', 'Filter SAM or BAM , output SAM or BAM with the unmapped reads', 'Samtools fastx, conversion to compressed fastq', 'Samtools view, read counts', 'Downsample SAM/BAM(remove randomly a certain read proportion)', 'Samtools fastx, conversion to compressed fastq ']","['picard', 'dataset', 'input', '', '', '', '', '', '', '']",-1,picard dataset input       ,"[394, 683, 493, 53, 551, 449, 340, 330, 505]","[[], [], [], [], [], [], [], [], []]",0.8658606,"['or', 'sam', 'bam', 'picard', 'filter', 'output', 'tool', 'runtime', 'parameter', 'for']",-1,or sam bam picard filter output tool runtime parameter for,"[101, 144, 78, 961, 589, 472, 485, 885, 644, 176]","[['ChIP-seq'], ['ChIPseq', 'Tutorial'], ['metagenomics'], [], [], ['aptamer', 'SELEX'], ['name:iris', 'name:Groups', 'Scatterplot'], [], [], ['aptamer', 'SELEX']]",0.8892902
14,6dada297572d77bd.json,[],"['Workflow 123', 'SnTox1_S1_R1_001.fastq.gz', 'Input dataset', 'SnTox2_S2_R1_001.fastq.gz', 'Input dataset', 'SnTox3_S3_R1_001.fastq.gz', 'Input dataset', 'SnTox4_S4_R1_001.fastq.gz', 'Input dataset', 'SnTox5_S5_R1_001.fastq.gz', 'Input dataset', 'SnTox6_S6_R1_001.fastq.gz', 'Input dataset', 'gencode.vM27.annotation.gtf.gz', 'Input dataset', 'gencode.vM27.transcripts.fa.gz', 'Input dataset', 'SnTox7_S7_R1_001.fastq.gz', 'Input dataset', 'SnTox8_S8_R1_001.fastq.gz', 'Input dataset', 'SnTox9_S9_R1_001.fastq.gz', 'Input dataset', 'SnTox10_S10_R1_001.fastq.gz', 'Input dataset', 'SnTox11_S11_R1_001.fastq.gz', 'Input dataset', 'SnTox12_S12_R1_001.fastq.gz', 'Input dataset', 'SnTox13_S13_R1_001.fastq.gz', 'Input dataset', 'SnTox14_S14_R1_001.fastq.gz', 'Input dataset', 'SnTox15_S15_R1_001.fastq.gz', 'Input dataset', 'SnTox16_S16_R1_001.fastq.gz', 'Input dataset', 'SnTox17_S17_R1_001.fastq.gz', 'Input dataset', 'SnTox18_S18_R1_001.fastq.gz', 'Input dataset', 'MultiQC', 'stats', 'html_report', 'multiqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Trim Galore!', 'trimmed_reads_single', 'report_file', 'trim_galore', 'FastQC', 'html_file', 'text_file', 'fastqc', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Sailfish', 'output_quant', 'sailfish', 'MultiQC', 'stats', 'html_report', 'multiqc', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'DESeq2', 'deseq_out', 'plots', 'deseq2', 'SnTox1_S1_R1_001.fastq.gz', 'SnTox2_S2_R1_001.fastq.gz', 'SnTox3_S3_R1_001.fastq.gz', 'SnTox4_S4_R1_001.fastq.gz', 'SnTox5_S5_R1_001.fastq.gz', 'SnTox6_S6_R1_001.fastq.gz', 'gencode.vM27.annotation.gtf.gz', 'gencode.vM27.transcripts.fa.gz', 'SnTox7_S7_R1_001.fastq.gz', 'SnTox8_S8_R1_001.fastq.gz', 'SnTox9_S9_R1_001.fastq.gz', 'SnTox10_S10_R1_001.fastq.gz', 'SnTox11_S11_R1_001.fastq.gz', 'SnTox12_S12_R1_001.fastq.gz', 'SnTox13_S13_R1_001.fastq.gz', 'SnTox14_S14_R1_001.fastq.gz', 'SnTox15_S15_R1_001.fastq.gz', 'SnTox16_S16_R1_001.fastq.gz', 'SnTox17_S17_R1_001.fastq.gz', 'SnTox18_S18_R1_001.fastq.gz']","['html_file', 'sntox13_s13_r1_001', 'sntox15_s15_r1_001', 'fastq', 'gz', 'deseq_out', '', '', '', '']",-1,html_file sntox13_s13_r1_001 sntox15_s15_r1_001 fastq gz deseq_out    ,"[27, 940, 248, 192, 36, 994, 971, 362, 68]","[[], [], [], ['\\uff12\\uff11\\uff13\\uff11\\uff12', '\\uff46\\uff44\\uff53\\uff41\\uff44', '\\uff41\\uff53\\uff44\\uff41'], [], [], [], [], []]",0.80643725,"['sntox13_s13_r1_001', 'fastq', 'gz', 'sntox12_s12_r1_001', 'html_file', '', '', '', '', '']",-1,sntox13_s13_r1_001 fastq gz sntox12_s12_r1_001 html_file     ,"[27, 335, 246, 994, 105, 707, 648, 925, 362, 162]","[[], [], [], [], [], [], [], ['Hi-C'], [], []]",0.7878409
15,6da54816b436dc58.json,[],"['Variant calling workflow', 'Download and Extract Reads in FASTA/Q', 'output_accession', 'sra_tools', 'Create single interval', 'out_file1', 'Create single interval', 'out_file1', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Bowtie2', 'output', 'bowtie2', 'FreeBayes', 'output_vcf', 'freebayes', 'VCF-BEDintersect:', 'out_file1', 'vcfbedintersect', 'VCF-BEDintersect:', 'out_file1', 'vcfbedintersect']","['sra_tools', 'reads', 'in', 'fasta', 'extract', 'download', 'and', '', '', '']",-1,sra_tools reads in fasta extract download and   ,"[781, 822, 501, 124, 79, 975, 234, 863, 419]","[[], [], [], [], [], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], []]",0.87913895,"['sra_tools', 'reads', 'in', 'fasta', 'extract', 'download', 'and', '', '', '']",-1,sra_tools reads in fasta extract download and   ,"[193, 385, 822, 781, 501, 315, 137, 998, 666, 635]","[['NCBI', 'SRA', 'FPKM'], [], [], [], [], [], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], [], ['ChIP'], []]",0.8997963
16,e6550f5289099efc.json,[],"[""Workflow constructed from history 'SN_SP'"", 'prediction.gff', 'Input dataset', 'rickettsia_cds_coord.txt', 'Input dataset', 'Convert GFF to BED', 'output1', 'Filter', 'out_file1', 'Filter', 'out_file1', 'Compute', 'out_file1', 'column_maker', 'Coverage', 'output', 'coverage', 'Compute', 'out_file1', 'column_maker', 'Summary Statistics', 'out_file1', 'Summary Statistics', 'out_file1', 'Summary Statistics', 'out_file1']","['statistics', 'summary', 'coverage', '', '', '', '', '', '', '']",0,statistics summary coverage       ,"[903, 793, 526, 847, 116, 511, 181, 1011, 897]","[[], ['illumina'], ['COVID-19', 'covid19.galaxyproject.org'], [], [], [], [], [], []]",0.7945766,"['statistics', 'summary', 'coverage', '', '', '', '', '', '', '']",0,statistics summary coverage       ,"[623, 600, 190, 78, 5, 606, 698, 786, 254, 368]","[['aye-aye', 'GigaScience', 'Miller', 'Galaxy', 'tools', 'tutorial', 'to', 'study', 'genome', 'diverstiy', 'phylogenetic', 'tree', 'snp', 'coverage', 'PCA'], [], [], ['metagenomics'], [], [], [], [], [], []]",0.7708014
17,4884918895db9af0.json,[],"['Roberth Anthony Rojas Chavez', 'HIV Codon alignment Bypass', 'HIVevo_p2_sample_6_F4.bam', 'Input dataset', 'HIVevo_p2_sample_6_F5.bam', 'Input dataset', 'HIVevo_p2_sample_6_F6.bam', 'Input dataset', 'Convert BAM', 'output', 'bioext_bam2msa', 'Convert BAM', 'output', 'bioext_bam2msa', 'Convert BAM', 'output', 'bioext_bam2msa', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Filter FASTA', 'output', 'discarded', 'filter_by_fasta_ids', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'transeq', 'out_file1', 'emboss_5', 'transeq', 'out_file1', 'emboss_5', 'transeq', 'out_file1', 'emboss_5', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'FASTA Width', 'output', 'fasta_formatter', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'Text transformation', 'output', 'text_processing', 'HIVevo_p2_sample_6_F4.bam', 'HIVevo_p2_sample_6_F5.bam', 'HIVevo_p2_sample_6_F6.bam']","['output', 'bam', 'text_processing', 'text', 'transformation', 'out_file1', 'dataset', 'convert', 'input', 'discarded']",0,output bam text_processing text transformation out_file1 dataset convert input discarded,"[540, 353, 411, 845, 764, 175, 553, 478, 698]","[[], [], [], [], [], [], [], [], []]",0.8965275,"['output', 'bam', 'text_processing', 'text', 'transformation', 'out_file1', 'dataset', 'convert', 'input', 'discarded']",0,output bam text_processing text transformation out_file1 dataset convert input discarded,"[603, 803, 772, 406, 411, 284, 175, 130, 415, 654]","[[], [], [], [], [], [], [], [], [], ['saf', 'gtf']]",0.90222484
18,53d65fd38b9b8c1b.json,[],"['sars-cov-2-genome', 'Reverse reads', 'Input dataset', 'Forward reads', 'Input dataset', 'Reference', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'Map with BWA-MEM', 'bam_output', 'bwa', 'JBrowse', 'output', 'jbrowse', 'Reverse reads', 'Forward reads', 'Reference']","['html_file', 'fastqc', '', '', '', '', '', '', '', '']",-1,html_file fastqc        ,"[758, 284, 267, 857, 935, 311, 440, 197, 63]","[[], [], [], [], [], [], [], ['Workflow', 'test'], []]",0.87376964,"['output', 'jbrowse', '', '', '', '', '', '', '', '']",-1,output jbrowse        ,"[35, 894, 140, 316, 918, 33, 909, 929, 733, 417]","[[], [], [], ['bwa-mem', 'cleansam', 'fixmate', 'hg19', 'markduplicate', 'filtersam'], [], [], [], [], ['maf', 'fasta', 'bed', 'extract'], []]",0.7728362
19,fcc39f74d5cddf12.json,"['Exons', 'SNPs']","['galaxy101', 'Exons', 'Input dataset', 'SNPs', 'Input dataset', 'input1', 'input2', 'Join', 'output', 'join', 'input1', 'Group', 'out_file1', 'input', 'Sort', 'out_file1', 'count', 'infile', 'Select first', 'outfile', 'text_processing', 'input1', 'input2', 'Compare two Datasets', 'out_file1', 'Exons', 'SNPs', 'runtime parameter for tool Join', 'runtime parameter for tool Join', 'runtime parameter for tool Group', 'runtime parameter for tool Sort', 'runtime parameter for tool Select first', 'runtime parameter for tool Select first', 'runtime parameter for tool Compare two Datasets', 'runtime parameter for tool Compare two Datasets']","['sort', 'snps', '', '', '', '', '', '', '', '']",-1,sort snps        ,"[799, 995, 703, 79, 623, 541, 140, 544, 822]","[['MACS', 'BAM', 'CHiP-seq'], [], [], [], ['aye-aye', 'GigaScience', 'Miller', 'Galaxy', 'tools', 'tutorial', 'to', 'study', 'genome', 'diverstiy', 'phylogenetic', 'tree', 'snp', 'coverage', 'PCA'], ['BAM'], [], [], []]",0.8139668,"['text_processing', '', '', '', '', '', '', '', '', '']",-1,text_processing         ,"[300, 542, 454, 85, 173, 509, 861, 56, 411, 535]","[[], [], [], [], [], [], ['biostar'], [], [], []]",0.883414
20,6b11d738ee57f245.json,"['COVID-19', 'ARTIC', 'covid19.galaxyproject.org']","['Wolfgang Maier', 'COVID-19: variation analysis on ARTIC PE (release v0.1)', 'ARTIC primers to amplicon assignments', 'Input dataset', 'ARTIC primer BED', 'Input dataset', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Input dataset', 'Paired Collection', 'Input dataset collection', 'fastp', 'output_paired_coll', 'report_html', 'report_json', 'fastp', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Samtools view', 'outputsam', 'samtools_view', 'ivar trim', 'output_bam', 'ivar_trim', 'Samtools stats', 'output', 'samtools_stats', 'Realign reads', 'realigned', 'lofreq_viterbi', 'Insert indel qualities', 'output', 'lofreq_indelqual', 'QualiMap BamQC', 'raw_data', 'output_html', 'qualimap_bamqc', 'Call variants', 'variants', 'lofreq_call', 'Flatten collection', 'output', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'MultiQC', 'stats', 'plots', 'html_report', 'multiqc', 'ivar removereads', 'output_bam', 'ivar_removereads', 'Call variants', 'variants', 'lofreq_call', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Replace Text', 'outfile', 'text_processing', 'VCF-VCFintersect:', 'out_file1', 'vcfvcfintersect', 'Lofreq filter', 'outvcf', 'lofreq_filter', 'intervals', 'transcripts', 'SnpEff eff:', 'snpeff_output', 'statsFile', 'snpeff_sars_cov_2', 'COVID-19', 'ARTIC', 'covid19.galaxyproject.org', 'runtime parameter for tool SnpEff eff:', 'runtime parameter for tool SnpEff eff:', 'ARTIC primers to amplicon assignments', 'ARTIC primer BED', 'NC_045512.2 FASTA sequence of SARS-CoV-2', 'Paired Collection', 'fastp_html_report', 'fastp_reads_output', 'mapped_reads', 'filtered_mapped_reads', 'primer_trimmed_filtered_mapped_reads', 'mapped_reads_stats', 'realigned_primer_trimmed_filtered_mapped_reads', 'realigned_primer_trimmed_filtered_mapped_reads_with_indel_quals', 'bamqc_html_output', 'bamqc_raw_output', 'preliminary_variants_1', 'bamqc_raw_output_flattened', 'filtered_preliminary_variants', 'preprocessing_and_mapping_plots', 'preprocessing_and_mapping_reports', 'amplicon_removal_output', 'preliminary_variants_2', 'lost_variants_tmp', 'lost_variants', 'variants', 'soft_filtered_variants', 'SnpEff eff covid19 version', 'annotated_variants_stats', 'annotated_variants']","['qualities', 'plots', 'intervals', 'insert', 'indel', '', '', '', '', '']",-1,qualities plots intervals insert indel     ,"[932, 1004, 793, 736, 710, 847, 876, 28, 599]","[['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['illumina'], [], [], [], [], [], []]",0.8045348,"['analysis', 'annotated_variants_stats', 'v0', 'text', 'soft_filtered_variants', 'replace', 'release', 'qualimap', 'pe', 'on']",-1,analysis annotated_variants_stats v0 text soft_filtered_variants replace release qualimap pe on,"[363, 666, 863, 844, 887, 783, 945, 517, 178, 356]","[['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['ChIP'], ['COVID-19', 'ARTIC', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], ['COVID-19', 'ARTIC', 'iwc'], [], [], []]",0.8642138
21,451b529be8ab5865.json,[],['proteinas '],['proteinas '],,proteinas ,"[131, 550, 980, 67, 967, 376, 70, 847, 1009]","[[], ['aptamer', 'SELEX'], ['fasta', 'reformat', 'identifiers', 'datasets'], [], [], [], [], [], []]",0.76067406,['proteinas '],,proteinas ,"[164, 664, 390, 698, 42, 321, 279, 65, 438, 786]","[['ChIP'], ['RNASeq', 'Bacteria', 'FastQC', 'MultiQC', 'Trimmomatic', 'Bowtie2', 'featureCounts', 'DESeq2'], [], [], [], [], [], [], ['RNAseq', 'DE', 'Differential', 'expression', 'HISAT2', 'featureCounts', 'EdgeR', 'limmavoom', 'DESeq2', 'transcriptomics', 'mouse', 'multiple'], []]",0.7534026
22,df1fa0b73f741a9c.json,[],"[""Workflow constructed from history 'Genomic Data Science - Galaxy'"", 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'Input Dataset', 'Input dataset', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FastQC', 'html_file', 'text_file', 'fastqc', 'FASTQ Groomer', 'output_file', 'fastq_groomer', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'Map with BWA-MEM', 'bam_output', 'bwa', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'MergeSamFiles', 'outFile', 'picard', 'Filter', 'out_file2', 'out_file1', 'bamtools_filter', 'MarkDuplicates', 'metrics_file', 'outFile', 'picard', 'CleanSam', 'outFile', 'picard', 'FreeBayes', 'output_vcf', 'freebayes', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'VCFfilter:', 'out_file1', 'vcffilter', 'ANNOVAR Annotate VCF', 'output', 'table_annovar', 'Group', 'out_file1', 'Sort', 'outfile', 'text_processing']","['mergesamfiles', '', '', '', '', '', '', '', '', '']",-1,mergesamfiles         ,"[467, 889, 60, 1006, 234, 406, 832, 55, 227]","[[], ['ChIP', 'MACS'], [], [], ['COVID-19', 'ARTIC', 'ONT', 'covid19.galaxyproject.org'], [], ['imported'], ['COVID-19', 'covid19.galaxyproject.org', 'iwc', 'emergen_validated'], ['aptamer', 'SELEX']]",0.83772206,"['input', 'dataset', 'outfile', 'html_file', 'text_file', 'output_file', 'out_file1', 'bam_output', 'text_processing', 'table_annovar']",0,input dataset outfile html_file text_file output_file out_file1 bam_output text_processing table_annovar,"[69, 538, 842, 540, 415, 724, 667, 772, 934, 440]","[['Assingment'], [], [], [], [], [], ['virus', 'viroid', 'illumina', 'sRNAs'], [], ['mpvx', 'generic'], []]",0.9122443
23,05ed292f512db24e.json,[],"['SNP calling on single end data', 'Reference genome', 'Input dataset', 'library', 'reference_genome', 'Bowtie2', 'output', 'bowtie2', 'input1', 'RmDup', 'output1', 'samtools_rmdup', 'inputFile', 'AddOrReplaceReadGroups', 'outFile', 'picard', 'toolshed.g2.bx.psu.edu/repos/devteam/realigner_target_creator/gatk_realigner_target_creator/0.0.4', 'toolshed.g2.bx.psu.edu/repos/devteam/indel_realigner/gatk_indel_realigner/0.0.6', 'toolshed.g2.bx.psu.edu/repos/devteam/unified_genotyper/gatk_unified_genotyper/0.0.6', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool Bowtie2', 'runtime parameter for tool RmDup', 'runtime parameter for tool AddOrReplaceReadGroups']","['dataset', 'gatk_unified_genotyper', 'picard', 'snp', 'single', 'samtools_rmdup', 'unified_genotyper', 'output1', 'calling', 'data']",-1,dataset gatk_unified_genotyper picard snp single samtools_rmdup unified_genotyper output1 calling data,"[183, 344, 419, 747, 592, 969, 519, 508, 166]","[[], [], [], [], [], [], [], [], ['ATAC', 'hg19']]",0.88134855,"['bowtie2', 'runtime', 'tool', 'parameter', 'for', 'picard', 'rmdup', '', '', '']",0,bowtie2 runtime tool parameter for picard rmdup   ,"[233, 624, 792, 898, 560, 388, 858, 336, 754, 614]","[[], [], [], [], [], ['TnSeq', 'WilsonLab'], [], [], [], []]",0.86478627
